SDO;basomr;projekt;beftyp;ar;Summa av lgh
SDO22;2110960;Majblomstret 2_B1;B1;2031;0
SDO22;2110960;Majblomstret 2_B1;B1;2032;0
SDO22;2110960;Majblomstret 2_B1;B1;2033;0
SDO22;2110960;Majblomstret 2_B1;B1;2034;0
SDO22;2110960;Majblomstret 2_B2;B2;2025;15
SDO22;2110960;Majblomstret 2_B2;B2;2026;0
SDO22;2110960;Majblomstret 2_B2;B2;2027;0
SDO22;2110960;Majblomstret 2_B2;B2;2028;0
SDO22;2110960;Majblomstret 2_B2;B2;2029;0
SDO22;2110960;Majblomstret 2_B2;B2;2030;0
SDO22;2110960;Majblomstret 2_B2;B2;2031;0
SDO22;2110960;Majblomstret 2_B2;B2;2032;0
SDO22;2110960;Majblomstret 2_B2;B2;2033;0
SDO22;2110960;Majblomstret 2_B2;B2;2034;0
SDO22;2110960;Ängskampen 4_B;B;2025;0
SDO22;2110960;Ängskampen 4_B;B;2026;0
SDO22;2110960;Ängskampen 4_B;B;2027;100
SDO22;2110960;Ängskampen 4_B;B;2028;109
SDO22;2110960;Ängskampen 4_B;B;2029;0
SDO22;2110960;Ängskampen 4_B;B;2030;0
SDO22;2110960;Ängskampen 4_B;B;2031;0
SDO22;2110960;Ängskampen 4_B;B;2032;0
SDO22;2110960;Ängskampen 4_B;B;2033;0
SDO22;2110960;Ängskampen 4_B;B;2034;0
SDO22;2120100;Fruängens centrum_B;B;2025;0
SDO22;2120100;Fruängens centrum_B;B;2026;0
SDO22;2120100;Fruängens centrum_B;B;2027;0
SDO22;2120100;Fruängens centrum_B;B;2028;0
SDO22;2120100;Fruängens centrum_B;B;2029;0
SDO22;2120100;Fruängens centrum_B;B;2030;20
SDO22;2120100;Fruängens centrum_B;B;2031;20
SDO22;2120100;Fruängens centrum_B;B;2032;20
SDO22;2120100;Fruängens centrum_B;B;2033;20
SDO22;2120100;Fruängens centrum_B;B;2034;20
SDO22;2120100;Fruängens centrum_H;H;2025;0
SDO22;2120100;Fruängens centrum_H;H;2026;0
SDO22;2120100;Fruängens centrum_H;H;2027;0
SDO22;2120100;Fruängens centrum_H;H;2028;0
SDO22;2120100;Fruängens centrum_H;H;2029;0
SDO22;2120100;Fruängens centrum_H;H;2030;0
SDO22;2120100;Fruängens centrum_H;H;2031;0
SDO22;2120100;Fruängens centrum_H;H;2032;0
SDO22;2120100;Fruängens centrum_H;H;2033;20
SDO22;2120100;Fruängens centrum_H;H;2034;40
SDO22;2120100;Program för Fruängen, br_B;B;2025;0
SDO22;2120100;Program för Fruängen, br_B;B;2026;0
SDO22;2120100;Program för Fruängen, br_B;B;2027;0
SDO22;2120100;Program för Fruängen, br_B;B;2028;0
SDO22;2120100;Program för Fruängen, br_B;B;2029;0
SDO22;2120100;Program för Fruängen, br_B;B;2030;0
SDO22;2120100;Program för Fruängen, br_B;B;2031;0
SDO22;2120100;Program för Fruängen, br_B;B;2032;20
SDO22;2120100;Program för Fruängen, br_B;B;2033;20
SDO22;2120100;Program för Fruängen, br_B;B;2034;20
SDO22;2120100;Program för Fruängen, hr_H;H;2025;0
SDO22;2120100;Program för Fruängen, hr_H;H;2026;0
SDO22;2120100;Program för Fruängen, hr_H;H;2027;0
SDO22;2120100;Program för Fruängen, hr_H;H;2028;0
SDO22;2120100;Program för Fruängen, hr_H;H;2029;0
SDO22;2120100;Program för Fruängen, hr_H;H;2030;0
SDO22;2120100;Program för Fruängen, hr_H;H;2031;0
SDO22;2120100;Program för Fruängen, hr_H;H;2032;0
SDO22;2120100;Program för Fruängen, hr_H;H;2033;20
SDO22;2120100;Program för Fruängen, hr_H;H;2034;40
SDO22;2120201;Herrängen V:   s+_S;S;2025;0
SDO22;2120201;Herrängen V:   s+_S;S;2026;1
SDO22;2120201;Herrängen V:   s+_S;S;2027;1
SDO22;2120201;Herrängen V:   s+_S;S;2028;1
SDO22;2120201;Herrängen V:   s+_S;S;2029;1
SDO22;2120201;Herrängen V:   s+_S;S;2030;1
SDO22;2120201;Herrängen V:   s+_S;S;2031;1
SDO22;2120201;Herrängen V:   s+_S;S;2032;1
SDO22;2120201;Herrängen V:   s+_S;S;2033;1
SDO22;2120201;Herrängen V:   s+_S;S;2034;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2025;0
SDO22;2120202;Herrängen Ö:   s+_S;S;2026;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2027;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2028;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2029;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2030;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2031;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2032;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2033;1
SDO22;2120202;Herrängen Ö:   s+_S;S;2034;1
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2025;0
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2026;0
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2027;0
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2028;0
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2029;40
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2030;40
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2031;45
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2032;0
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2033;0
SDO22;2120300;Julklappen (Lisebergsvägen)_H;H;2034;0
SDO22;2120300;Jullovet 1_Ä;Ä;2025;0
SDO22;2120300;Jullovet 1_Ä;Ä;2026;0
SDO22;2120300;Jullovet 1_Ä;Ä;2027;0
SDO22;2120300;Jullovet 1_Ä;Ä;2028;0
SDO22;2120300;Jullovet 1_Ä;Ä;2029;0
SDO22;2120300;Jullovet 1_Ä;Ä;2030;0
SDO22;2120300;Jullovet 1_Ä;Ä;2031;18
SDO22;2120300;Jullovet 1_Ä;Ä;2032;19
SDO22;2120300;Jullovet 1_Ä;Ä;2033;0
SDO22;2120300;Jullovet 1_Ä;Ä;2034;0
SDO22;2120300;Julpsalmen 4_P;P;2025;0
SDO22;2120300;Julpsalmen 4_P;P;2026;0
SDO22;2120300;Julpsalmen 4_P;P;2027;0
SDO22;2120300;Julpsalmen 4_P;P;2028;0
SDO22;2120300;Julpsalmen 4_P;P;2029;0
SDO22;2120300;Julpsalmen 4_P;P;2030;0
SDO22;2120300;Julpsalmen 4_P;P;2031;0
SDO22;2120300;Julpsalmen 4_P;P;2032;0
SDO22;2120300;Julpsalmen 4_P;P;2033;30
SDO22;2120300;Julpsalmen 4_P;P;2034;30
SDO22;2120300;Julpsalmen 4_Ä;Ä;2025;0
SDO22;2120300;Julpsalmen 4_Ä;Ä;2026;0
SDO22;2120300;Julpsalmen 4_Ä;Ä;2027;0
SDO22;2120300;Julpsalmen 4_Ä;Ä;2028;0
SDO22;2120300;Julpsalmen 4_Ä;Ä;2029;0
SDO22;2120300;Julpsalmen 4_Ä;Ä;2030;0
SDO22;2120300;Julpsalmen 4_Ä;Ä;2031;25
SDO22;2120300;Julpsalmen 4_Ä;Ä;2032;25
SDO22;2120300;Julpsalmen 4_Ä;Ä;2033;0
SDO22;2120300;Julpsalmen 4_Ä;Ä;2034;0
SDO22;2120401;Lågbron 1_S;S;2025;0
SDO22;2120401;Lågbron 1_S;S;2026;0
SDO22;2120401;Lågbron 1_S;S;2027;0
SDO22;2120401;Lågbron 1_S;S;2028;0
SDO22;2120401;Lågbron 1_S;S;2029;0
SDO22;2120401;Lågbron 1_S;S;2030;0
SDO22;2120401;Lågbron 1_S;S;2031;0
SDO22;2120401;Lågbron 1_S;S;2032;6
SDO22;2120401;Lågbron 1_S;S;2033;6
SDO22;2120401;Lågbron 1_S;S;2034;0
SDO22;2120401;Uniformen_S;S;2025;4
SDO22;2120401;Uniformen_S;S;2026;0
SDO22;2120401;Uniformen_S;S;2027;0
SDO22;2120401;Uniformen_S;S;2028;0
SDO22;2120401;Uniformen_S;S;2029;0
SDO22;2120401;Uniformen_S;S;2030;0
SDO22;2120401;Uniformen_S;S;2031;0
SDO22;2120401;Uniformen_S;S;2032;0
SDO22;2120401;Uniformen_S;S;2033;0
SDO22;2120401;Uniformen_S;S;2034;0
SDO22;2120402;Långbro Ö:       s+_S;S;2025;0
SDO22;2120402;Långbro Ö:       s+_S;S;2026;1
SDO22;2120402;Långbro Ö:       s+_S;S;2027;1
SDO22;2120402;Långbro Ö:       s+_S;S;2028;1
SDO22;2120402;Långbro Ö:       s+_S;S;2029;1
SDO22;2120402;Långbro Ö:       s+_S;S;2030;1
SDO22;2120402;Långbro Ö:       s+_S;S;2031;1
SDO22;2120402;Långbro Ö:       s+_S;S;2032;1
SDO22;2120402;Långbro Ö:       s+_S;S;2033;1
SDO22;2120402;Långbro Ö:       s+_S;S;2034;1
SDO22;2120402;Siklöjan_S;S;2025;1
SDO22;2120402;Siklöjan_S;S;2026;0
SDO22;2120402;Siklöjan_S;S;2027;0
SDO22;2120402;Siklöjan_S;S;2028;0
SDO22;2120402;Siklöjan_S;S;2029;0
SDO22;2120402;Siklöjan_S;S;2030;0
SDO22;2120402;Siklöjan_S;S;2031;0
SDO22;2120402;Siklöjan_S;S;2032;0
SDO22;2120402;Siklöjan_S;S;2033;0
SDO22;2120402;Siklöjan_S;S;2034;0
SDO22;2120500;Gigan 19_U;U;2025;0
SDO22;2120500;Gigan 19_U;U;2026;0
SDO22;2120500;Gigan 19_U;U;2027;0
SDO22;2120500;Gigan 19_U;U;2028;8
SDO22;2120500;Gigan 19_U;U;2029;0
SDO22;2120500;Gigan 19_U;U;2030;0
SDO22;2120500;Gigan 19_U;U;2031;0
SDO22;2120500;Gigan 19_U;U;2032;0
SDO22;2120500;Gigan 19_U;U;2033;0
SDO22;2120500;Gigan 19_U;U;2034;0
SDO22;2120500;Långsjö:       s+_S;S;2025;0
SDO22;2120500;Långsjö:       s+_S;S;2026;2
SDO22;2120500;Långsjö:       s+_S;S;2027;2
SDO22;2120500;Långsjö:       s+_S;S;2028;2
SDO22;2120500;Långsjö:       s+_S;S;2029;2
SDO22;2120500;Långsjö:       s+_S;S;2030;2
SDO22;2120500;Långsjö:       s+_S;S;2031;2
SDO22;2120500;Långsjö:       s+_S;S;2032;2
SDO22;2120500;Långsjö:       s+_S;S;2033;2
SDO22;2120500;Långsjö:       s+_S;S;2034;2
SDO22;2120500;Serenaden_S;S;2025;1
SDO22;2120500;Serenaden_S;S;2026;0
SDO22;2120500;Serenaden_S;S;2027;0
SDO22;2120500;Serenaden_S;S;2028;0
SDO22;2120500;Serenaden_S;S;2029;0
SDO22;2120500;Serenaden_S;S;2030;0
SDO22;2120500;Serenaden_S;S;2031;0
SDO22;2120500;Serenaden_S;S;2032;0
SDO22;2120500;Serenaden_S;S;2033;0
SDO22;2120500;Serenaden_S;S;2034;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2025;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2026;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2027;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2028;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2029;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2030;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2031;0
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2032;25
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2033;25
SDO22;2120620;Norra Folkparksvägen, Turmalinen_B;B;2034;25
SDO22;2120620;Rosenstenen_H;H;2025;0
SDO22;2120620;Rosenstenen_H;H;2026;0
SDO22;2120620;Rosenstenen_H;H;2027;0
SDO22;2120620;Rosenstenen_H;H;2028;65
SDO22;2120620;Rosenstenen_H;H;2029;65
SDO22;2120620;Rosenstenen_H;H;2030;0
SDO22;2120620;Rosenstenen_H;H;2031;0
SDO22;2120620;Rosenstenen_H;H;2032;0
SDO22;2120620;Rosenstenen_H;H;2033;0
SDO22;2120620;Rosenstenen_H;H;2034;0
SDO22;2120620;Skoblocket 1_H;H;2025;0
SDO22;2120620;Skoblocket 1_H;H;2026;99
SDO22;2120620;Skoblocket 1_H;H;2027;0
SDO22;2120620;Skoblocket 1_H;H;2028;0
SDO22;2120620;Skoblocket 1_H;H;2029;0
SDO22;2120620;Skoblocket 1_H;H;2030;0
SDO22;2120620;Skoblocket 1_H;H;2031;0
SDO22;2120620;Skoblocket 1_H;H;2032;0
SDO22;2120620;Skoblocket 1_H;H;2033;0
SDO22;2120620;Skoblocket 1_H;H;2034;0
SDO22;2120620;Taffelstenen_H;H;2025;0
SDO22;2120620;Taffelstenen_H;H;2026;0
SDO22;2120620;Taffelstenen_H;H;2027;0
SDO22;2120620;Taffelstenen_H;H;2028;0
SDO22;2120620;Taffelstenen_H;H;2029;0
SDO22;2120620;Taffelstenen_H;H;2030;0
SDO22;2120620;Taffelstenen_H;H;2031;0
SDO22;2120620;Taffelstenen_H;H;2032;0
SDO22;2120620;Taffelstenen_H;H;2033;20
SDO22;2120620;Taffelstenen_H;H;2034;32
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2025;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2026;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2027;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2028;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2029;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2030;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2031;35
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2032;35
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2033;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_B;B;2034;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2025;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2026;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2027;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2028;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2029;35
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2030;35
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2031;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2032;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2033;0
SDO22;2120660;Del av Västberga 1:1 och Solberga 1:1 invid Trätoffeln_H;H;2034;0
SDO22;2120660;Kablaget 1_B;B;2025;50
SDO22;2120660;Kablaget 1_B;B;2026;0
SDO22;2120660;Kablaget 1_B;B;2027;0
SDO22;2120660;Kablaget 1_B;B;2028;0
SDO22;2120660;Kablaget 1_B;B;2029;0
SDO22;2120660;Kablaget 1_B;B;2030;0
SDO22;2120660;Kablaget 1_B;B;2031;0
SDO22;2120660;Kablaget 1_B;B;2032;0
SDO22;2120660;Kablaget 1_B;B;2033;0
SDO22;2120660;Kablaget 1_B;B;2034;0
SDO22;2120660;Stationskabeln 1_B;B;2025;119
SDO22;2120660;Stationskabeln 1_B;B;2026;0
SDO22;2120660;Stationskabeln 1_B;B;2027;0
SDO22;2120660;Stationskabeln 1_B;B;2028;0
SDO22;2120660;Stationskabeln 1_B;B;2029;0
SDO22;2120660;Stationskabeln 1_B;B;2030;0
SDO22;2120660;Stationskabeln 1_B;B;2031;0
SDO22;2120660;Stationskabeln 1_B;B;2032;0
SDO22;2120660;Stationskabeln 1_B;B;2033;0
SDO22;2120660;Stationskabeln 1_B;B;2034;0
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2025;0
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2026;0
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2027;0
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2028;0
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2029;0
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2030;0
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2031;20
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2032;20
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2033;40
SDO22;2120700;Del av Västberga 1:1 intill Pulkan_B;B;2034;0
SDO22;2120700;Pucken_H;H;2025;0
SDO22;2120700;Pucken_H;H;2026;0
SDO22;2120700;Pucken_H;H;2027;0
SDO22;2120700;Pucken_H;H;2028;0
SDO22;2120700;Pucken_H;H;2029;0
SDO22;2120700;Pucken_H;H;2030;35
SDO22;2120700;Pucken_H;H;2031;40
SDO22;2120700;Pucken_H;H;2032;35
SDO22;2120700;Pucken_H;H;2033;0
SDO22;2120700;Pucken_H;H;2034;0
SDO22;2120700;Skridskon 1_H;H;2025;0
SDO22;2120700;Skridskon 1_H;H;2026;24
